text,label
hi. a device was issued under your child's student profile and has not been returned. my child did not receive a device. then the record may be wrong. i can clear it if you confirm the student's id number and make a temporary hold payment. i am not paying for an error. the replacement charge posts automatically at the end of the day.,1
", it is . i have been meaning to ask—are you still planning that trip? i might have a few tips from when i went last year. want to chat about it?",0
"who is calling? my name is nia, calling about an address mismatch on a card delivery. i am not expecting a card. that is why this was escalated. someone entered a temporary address and selected express delivery. i can block it, but i need the expiration date from your existing card to verify the account. i will contact my bank. you can, but once the package receives a tracking scan, our desk cannot reverse it.",1
"hello. good afternoon, this is the security operations desk at trailhead credit union. we saw a login to your account from a new device this morning and want to confirm it was you. i just set up online banking on my new tablet, so that's probably me. a new tablet would register as an unrecognized device, so that lines up. if it was you, there's nothing to do. do you need anything from me? no, and we'll never ask for your password or a code on a call like this. you can review your device list yourself under security settings anytime. good, thanks for checking.",0
", this is observatory. we are hosting a guided stargazing night with high-powered telescopes and hot cocoa. want to explore the cosmos with us on ?",0
", this is internet services. we are performing maintenance in your area on from . services may be briefly interrupted. thank you for your understanding.",0
"who is this? i am with the identity review desk for a social platform. your profile was reported as duplicated. i do not use that platform. then someone may be using your identity. please send a photo of your identification so i can remove the duplicate. no. without proof, the active profile may be treated as the legitimate one.",1
"hello. good morning, i'm calling from the customs clearance office about an international shipment addressed to you that's being held for duty. i didn't order anything from abroad. someone may have sent it as a gift, sir, but regardless the duty must be paid to release or return it, and a return generates a fee you'd owe. how much is the duty? fifty-eight dollars, payable now by card to release it for delivery tomorrow. this feels like a scam. i understand the suspicion, but the item is logged under your address and the hold expires tonight. if it isn't paid, the return fee applies to you regardless, so releasing it is actually the cheaper path.",1
"hello. i am calling from the membership office about a pledge recorded under your name. i did not make a pledge. i can remove it after verifying the card associated with your household profile. there is no card on file. the record shows one, which may be why the pledge was accepted.",1
"hi. your employer registered you for a mandatory training session, but the identity check is incomplete. my employer did not mention training. the request came from an automated roster. please read the sign-in code sent to your work account. i am not signing in for you. without verification, your completion status may be marked overdue.",1
", this is . i am helping coordinate volunteers for a youth outreach event at on . your experience would be so valuable. would you be open to joining the team?",0
"hi. we are contacting long-term customers about a complimentary account upgrade. what company is this? the partner name appears on the enrollment page. i only need a card to verify eligibility; no charge is kept. i am not giving a card for something complimentary. the verification hold disappears automatically, but the upgrade window closes today.",1
", this is . i started using a smart grocery app that recommends recipes based on what is already in your fridge. you might find it helpful too. let us compare how it works for us.",0
hello? i am calling about the web address registered to your business. the renewal contact was changed this morning. i did not change it. i can restore the prior contact if you confirm the account email and read the code we send. i will sign in myself. signing in may approve the pending transfer if it is already awaiting confirmation.,1
"who is this? i am handling a buyer-protection case tied to your phone number. what case? i can open it after confirming your card number and billing zip code. i am not giving that out. if the case closes unanswered, the disputed purchase may be treated as yours.",1
"hello? hi, this is the fraud team for your bank. we stopped a withdrawal at an out-of-state branch using your details, and we believe your identity is being used elsewhere too. that's frightening. to protect you, our officers are coordinating with your bank, but they need to confirm which accounts are exposed. read me your account numbers and current balances so i can flag each one as protected before the intruder moves. shouldn't the bank already have my account numbers? i'm the external fraud unit, ma'am, i only see masked data. without the full numbers i can't protect the accounts, and every minute they stay unflagged is a minute the intruder can act.",1
"hello, this is bill. hi bill, this is tina from lakeside toyota's service department. we're calling because your vehicle is included in a manufacturer safety recall for the fuel pump. a recall? is it dangerous to drive? it's a precautionary recall, but we do recommend scheduling soon. the repair is completely free, parts and labor, it usually takes about two hours. what do you need from me? just a time that works for you. you can also verify the recall yourself by entering your vin on the national recall website if you'd like peace of mind before booking. okay, how about next friday morning? friday at nine works. we'll have a loaner available if you need one.",0
", this is courier services. your parcel # is ready for pickup. if you require redelivery or need to update your address, contact our support centre.",0
"hello? hi, this is the verification unit for your new bank account application. to complete the approval i need to confirm a few details. i didn't apply for a new account. then someone applied using your identity, which is serious, ma'am. to stop the fraudulent account from opening, i need you to verify your real identity, your date of birth, and your existing account numbers so we can distinguish you from the impostor. this sounds backwards. i know it's confusing, but if we can't confirm the real you today, the fraudulent account opens and your credit is affected. confirm your details so i can block the impostor before end of day.",1
"hello, linda speaking. linda, hi, it's pastor mike's assistant. he's at the conference all week but he asked me to reach out to a few trusted members of the congregation. oh, of course, is everything alright? there's a family in crisis, he's asked that it be kept confidential, and he's collecting emergency support today. he specifically mentioned you as someone dependable. the simplest way is digital vouchers from the supermarket, so the family can use them immediately. could you manage three hundred dollars worth? he'll recognize it from the pulpit fund later. that's unusual, he normally announces these things. the family's situation is sensitive, linda. he's trusting your discretion on this one.",1
", this is . i joined a group on that evaluates emerging ar devices, and they are looking for new testers. you might enjoy giving feedback on early tech. want me to connect you?",0
"hello? hi, this is renata about your health plan. good news, a premium adjustment went through and you're owed money for the past few months. that's nice. three hundred and eighty dollars. we stopped mailing checks due to theft, so i'll deposit it directly. which bank do you use? shouldn't you have that if you bill me? billing and disbursement run on separate systems, standard security separation. i just need the routing and account number and it lands in two days. it reverts to the general fund friday if unclaimed.",1
", this is . i just wanted to say thank you for being such a supportive friend. your advice last week really helped me with a difficult situation. i would love to talk more about it if you are free later today.",0
"hello. good morning, this is the resolution department about your outstanding matter. we've tried reaching you several times. what matter? there's a flag on your profile that blocks me from details until i verify you. confirm your date of birth and the number on file. you called me. you should know who i am. declining verification is recorded as non-cooperation, ma'am, which carries its own consequences. i'm offering the simple route.",1
hello. a paid membership was opened using your phone number. i did not open one. i can cancel it if you confirm the card used on your mobile wallet. i will check my statements. the membership renews before pending charges appear on most statements.,1
"hello? hi, this is the fraud prevention desk for your bank. we detected that malware on your device may be intercepting your banking, and we need to secure your session. malware? how? it can come from anywhere, sir, and it's silent. to protect your money, i'll help you install our secure banking tool, then we log into your account together so i can confirm the balance is untouched and lock the intruder out. log in together? you'd see everything. i see only what's needed to protect you, and this call is recorded for your safety. the longer the malware runs, the more it captures. let's install the tool and secure your account right now.",1
"good evening, sir, i'm calling on behalf of the local first responders benevolent association. we're funding protective vests this year. i think i've donated to something like this before. then you know how much it means to the men and women out there. this year we're behind target, and frankly, when residents don't support the association, well, response times and community relationships reflect what a neighborhood puts in. are you saying service depends on donations? i'm saying nothing of the sort, sir, only that supporters receive a decal for their window, and our people notice the decal. fifty, seventy-five, or a hundred tonight? i can process it right now.",1
"hello. hi, the card security line. we've confirmed your card was cloned and used at two locations this morning. what do i do? we blocked the copies. the card in your possession needs deactivation and destruction, but the chip returns for forensics. a courier is available today. cut the card in half, leave the chip intact, seal it in an envelope. you send people to houses? for confirmed cloning, yes, it's evidence. also, write your pin on a slip inside so forensics can test whether the copies had it. my pin? it goes straight into evidence, sir, no human reads it.",1
"who is this? i am assigned to close an administrative matter under your name. there is still an opportunity to resolve it voluntarily. what office are you with? i will provide the office and case number after confirming the last four digits of your identification number. no. then i have to note that you declined verification, and the next contact may be in person.",1
"hello. good afternoon, this is the customer resolution line for your internet provider. we're issuing loyalty credits to long-term customers and you qualify for one. a credit, that's nice. ninety dollars, sir. to apply it to your account i confirm the card on file by the number and the three security digits. you'd already have my card if you bill me. the credit system is separate from billing for security. without the card confirmation the credit can't post and it expires from the loyalty batch tonight. read me the card and i'll apply it before it's gone.",1
", this is . i just joined a podcast series on future tech hosted by and the latest episode was about brain-computer interfaces. i think you would enjoy it. shall i send you the link?",0
"hello? hi, this is the safety recall line for the car seat model registered to your family. oh, we do have that seat. is it dangerous? there's a defect, and we're prioritizing families with young children. the replacement is free, but there's a shipping and handling deposit of thirty-nine dollars to dispatch it overnight, refunded when you return the old unit. a recall usually doesn't cost anything. the seat is free, ma'am, only the expedited shipping carries the deposit, and given the defect i wouldn't wait for standard mail. i can take the deposit now and have it to you tomorrow. what card should i use?",1
", this is . there is a small poetry open mic happening on at café. i remember you used to write—want to go and share something?",0
hello. i was referred to you because you may have funds sitting in a low-yield account. we are opening a limited group for a short-term strategy. who referred me? the referral list only shows initials. i can reserve the allocation with a small transfer while we verify eligibility. i am not sending money to someone i do not know. the window closes when today's market session ends.,1
", this is from logistics. you are looking to ship a package internationally. could you let us know the destination country and estimated weight so we can assist with rates and timelines?",0
"this is susan. susan, your coverage is scheduled to lapse because an electronic signature is missing. i have not received any notice. i can complete the signature verification by reading you a link and taking a card hold. i will contact my agent. a lapse can occur automatically at midnight.",1
"hello. your address is listed as the delivery point for a household shipment with an unpaid release fee. i am not expecting a shipment. it may belong to a prior resident. i can remove your address after a refundable verification payment. i will not pay. without removal, the carrier may continue billing storage to the delivery address.",1
"hello? i am calling from the association payment desk. your unit has an outstanding special assessment that was not included in the normal statement. our association emails notices. the email was sent to the address on file, but the deadline is today. i can prevent a late filing with a card payment now. i will call the property office. they cannot take payments after the batch is submitted.",1
", this is school. we are reminding you about the upcoming parent-teacher meeting on . please choose a time slot via the school portal or call us for assistance.",0
", this is from pet clinic. just doing a quick follow-up to check how your pet is doing post-visit. if there are any side effects or behaviour changes, feel free to let us know—we are here to help.",0
"hello? your tuition payment was routed to an outdated account and needs to be resent. i have no tuition payment due. then someone may have used your details. to reverse it, confirm the bank name and account number used for prior payments. i will contact the institution directly. once reconciliation closes, the funds may be unrecoverable.",1
"hello? good morning. this is a follow-up on the incident report attached to your phone number. the case has been assigned to me and i'm required to complete your interview today. what incident? i haven't reported anything. the report isn't from you, ma'am, it names you. that's all i can share until identity verification. this is your opportunity to give your side before conclusions are drawn without you. this sounds completely made up. what agency are you even with? the assigning office will be disclosed in the formal summary, which you'll receive after the interview. refusing the interview is your right, but silence is treated as an admission in the preliminary finding. now, verify your full legal name and date of birth, and we can protect your position in this matter.",1
", this is . i wanted to check in on how your new job is going. starting a new role can be overwhelming, and i just wanted you to know i am here to talk if you need to. let us catch up soon.",0
who is this? i am handling a roadside claim tied to your phone number. the service provider says the customer refused payment. i did not request roadside service. then we need to mark the charge as unauthorized. i can do that after confirming the card on the policy. contact my insurer. the provider will submit the charge before they receive a response.,1
"hello? hi, this is the payroll partner for your employer's benefits. we're issuing a correction, you were under-contributed to your savings match and a make-up amount is owed to you. i wasn't aware of any shortfall. it's common, the system caught it in an audit. the make-up is two hundred and sixty dollars. to route it i need the bank details where you'd like it deposited, separate from payroll since this comes from the correction fund. wouldn't this go through my normal paycheck? corrections can't touch the payroll rail, it's a separate disbursement. if we can't confirm your account today, it reverts and reapplying takes a full cycle.",1
", it is . i am planning a surprise for ’s birthday and could really use your help. can i call you later to coordinate details?",0
", this is parks department. join us for our community picnic on ! there will be games, local food vendors, and family-friendly fun all day long.",0
", it is . how did your appointment at go? i would love to catch up and hear all about it.",0
"hello, this is ava. ava, a traveler profile using your phone number requested priority rebooking after a cancellation. that was not me. i can remove the request, but a service deposit was already authorized. i need the code sent to your phone to void it. i will call the carrier. the deposit posts automatically when the call queue closes.",1
"hello? hi, this is rico from summit electric. i'm calling to let you know about a planned outage in your neighborhood sunday from one to five a.m. for equipment upgrades. do i need to do anything? nothing at all, just a courtesy heads-up. if anyone in the home uses powered medical equipment, there's a support line on our site for medical baseline customers to plan ahead. no, nothing like that. will you need meter access? no, all the work is at the substation. you can see the outage map anytime on our website or app. great, thanks for the notice.",0
hello? i am with contractor onboarding. a client requested you by name for a short project. who is the client? the agreement prevents disclosure until identity verification. please send a photo of your identification and confirm your home address. i need a written contract first. the client is choosing between two people and needs verification within the hour.,1
", this is from social services. you may be eligible for continued food subsidy under the revised program. for re-evaluation, please visit our district support office and bring updated income verification.",0
", this is from hr department. we noticed that you applied for a remote position with us. interviews are being conducted online, but for contract finalization and identity verification, we request applicants to visit their nearest office with valid identification.",0
", this is museum. we are pleased to invite you to the opening of our exclusive art exhibit on . free entry is available for members—reserve early to secure your spot.",0
", this is . i am organizing a surprise appreciation call for this weekend. it would be great to have you join and share a few kind words. let me know if you are available.",0
"hello. i am interested in the room you advertised. i am relocating and can pay the deposit today. we have not even spoken about the lease. my employer handles everything. they sent too much by mistake, so once it arrives, return the difference to the mover. i will wait for the payment to clear. the mover needs confirmation today or i lose the relocation slot.",1
"hello? hi, this is the account team for your email provider. we're retiring an old security setting and accounts that don't confirm ownership will be locked during the migration this weekend. how do i confirm ownership? i'll send a verification code to your recovery phone. read it back and i mark your account confirmed so it survives the migration. the message says it's a sign-in code and not to share it. the migration reuses the sign-in system, so the wording is generic, but in this context it's an ownership confirmation. read it now, ma'am, the migration batch for your account runs in the next hour and unconfirmed accounts get locked.",1
"this is jack. jack, your home-service membership was upgraded after a phone request. i made no request. i can reverse it if you read the code sent to your phone. that code authorizes a purchase. the system labels both upgrades and reversals as purchases.",1
", it is . i came across the playlist you made for our road trip a while back—it still slaps! want to make a new one for the next time we hang out?",0
"good afternoon, may i speak with the homeowner? speaking. wonderful. i'm following up on the notice we left about your home's eligibility review. your property qualifies for a reduced-rate program, but today is the final enrollment day for your street. i didn't see any notice. they go out in batches, it may still be in your mail. either way, i can hold your spot right now. there's a one-time enrollment fee of eighty-nine dollars that's fully applied to your first statement. what program is this exactly? it's the regional efficiency initiative, ma'am. i have two spots left for your block and another call waiting. shall i use the card ending in the one you normally pay bills with?",1
"hello. i am calling from the processing desk used by your tax preparer. a refund account was changed after your return was accepted. who is my preparer? i only see the firm code. to restore the original account, confirm your routing number and the last four digits of the destination account. i will contact the firm. the payment file closes today, and the preparer cannot edit it after release.",1
hi. your premium payment was applied to the wrong policy. my payment cleared normally. it may still show as cleared while sitting in suspense. i can transfer it if you confirm your bank account number. i will call my agent. the grace period ends before the agent's office opens.,1
"hello. a payroll correction was approved, but the destination account is missing one field. i did not request a correction. i can cancel it if you confirm your routing number. payroll already has my information. the correction came through a separate case system that does not display the original account.",1
"hi. we are validating participants for a service-quality panel. your number was provided by a company you recently used. which company? i cannot name it before consent. to confirm eligibility, i need the first six digits of the card you used. no. those digits identify the card type, not the account, and the participation slot will expire shortly.",1
"hello, this is grace. hi grace, this is officer lang with campus safety at fairmont college, where your son ethan is enrolled. first, ethan is completely fine. okay, you had me worried. what's going on? his backpack was turned in at the rec center with his id and a bank card inside. it's secured in our office. his phone went to voicemail, so we called his emergency contact. that's him, always losing things. i'll let him know. he just needs to come by the safety office in the main hall with an id. we're open all hours. thank you, officer.",0
", it is . just checking in—how is your week going so far? let us catch up before the weekend hits, over a short call or a walk.",0
", this is pharmacy. your prescription for is up for a refill. would you like us to auto-renew it or arrange a pickup? we also noticed you are eligible for a discount on your next purchase—shall we apply it?",0
", this is . i visited the new museum exhibit at , and it was fascinating. i remember you mentioned being into -related history. want to visit together this weekend?",0
hello? i am returning your call about the hold placed on a transfer ending in 18. i never called anyone. the request may have been submitted through the automated line. i can cancel it if you confirm the reference number in the message we just sent. the message says it is a login code. that is how the cancellation console verifies the account holder. the transfer will leave the review queue in twelve minutes.,1
"hello, this is tom. tom, this is the fraud desk. we've been monitoring a device in another state that's been logging into your account since tuesday. what? nobody else should have access. correct, which is why your money is at risk as we speak. our protocol is to move your balance into a secured government-partnered account until the device is traced. i'll guide you through the transfer from your banking app. it has to be initiated by you so it's legal. wouldn't the bank just freeze the account? freezing tips off the suspects and they drain it first, we've seen it a hundred times. open your app for me now, we're already behind.",1
", this is . i hope everything is going well with your studies. i remember you mentioned a big project due this week. let me know if you need someone to proofread or bounce ideas with.",0
", this is electronics. our latest is now available with exclusive features and a launch-time offer. would you like to upgrade your current device today?",0
", this is . i just subscribed to the new service, and it includes some cool features. you were looking for something similar last month. want to check it out on a call?",0
"this is laura. hi laura, it's ben from the helpdesk. i'm calling because our monitoring flagged your account attempting to sync with an old server we decommissioned, it's generating errors on our end. are you by chance using the old mail shortcut from before the migration? i might be, i just click whatever's on my desktop. that'd do it. can you look at the icon name? if it says outlook legacy, that's the old one. yes, it says legacy. just drag that one to the trash and use the one called outlook in your dock, your mail and everything is already in there, nothing gets lost. no passwords needed, it's already signed in through the company system. done. that was easy. that's the dream, one-click fixes. call the desk if anything acts up.",0
", this is . i attended a mindfulness seminar over the weekend and found it really insightful. you might enjoy it too—they have another session this . would you like the info?",0
"hello? hi, this is sam from apex fitness. your membership card was found at the front desk last night, and we noticed a check-in an hour after you'd already left. i was only there once, in the morning. we figured, someone may have used your card after you dropped it. we've deactivated it and there's a free replacement waiting at the desk. was anything charged to me? no, the card only opens the door, your billing is separate and untouched. just bring a photo id to pick up the new one. great, thanks for catching that.",0
", this is electronics. we are offering bundle discounts this week on selected items. would you like us to email you the promotion details?",0
", this is . i noticed released a new update to their wearable fitness tracker. the new sleep tracking and heart monitoring features look promising. are you planning to upgrade?",0
", this is from wellness network. we are organizing scam prevention seminars at our regional center starting next week. if you or a senior in your family would like to attend, please register in person at the main counter.",0
hello? please do not hang up. your nephew asked me to call because his phone was taken while he is being processed after an accident. what is my nephew's name? he said you would recognize the situation and not ask questions on an open line. a bond payment must be arranged before the office closes. put him on the phone. he is not allowed to speak until the payment reference is issued.,1
", this is library. your borrowed book “” is due soon. you can return it at any branch or extend the due date online. we also have new arrivals in your preferred genre—would you like a recommendation?",0
"hello? hello, i'm calling from the estate resolution office of a law firm overseas. we've spent eight months locating you. a relative on your father's side passed away leaving no direct heirs, and you are the closest verified match. a relative overseas? i don't think we have family abroad. records going back generations say otherwise, sir. the estate is valued at two hundred and sixty thousand dollars. our firm handles the transfer, but international probate requires the beneficiary to cover the certification costs, which are one thousand two hundred dollars. can't the costs come out of the estate? the estate is frozen until certification, that's precisely what the certification unlocks. it's the law of that jurisdiction, not ours. most beneficiaries borrow the amount, considering what's waiting on the other side.",1
"hi, is this eleanor? yes. eleanor, this is the desk officer handling a matter involving your grandson. he's here now and it's a delicate situation. is marcus hurt? he's unharmed, but he's being held pending a payment that clears him, and he asked me to reach you rather than his parents, he's ashamed. how much? four thousand two hundred, and it has to be arranged this afternoon or he stays through the weekend. he asked that this stay between the two of you. i can arrange a discreet pickup at your home. he doesn't want his mother to know? he was very clear about that, ma'am. he's counting on your discretion.",1
"hello? hi, this is nina from techhaven support about the router return you started last week. the label was emailed but tracking hasn't activated, so i wanted to be sure you got it. i got the email, just haven't printed it. no problem, you've got thirty days. i only wanted to make sure it didn't land in spam, since your refund posts once the unit arrives back. do you need my card to confirm the refund? no, it goes back to your original payment method automatically. just drop the box at any carrier location. i'll send it this weekend, thanks.",0
", this is scholarship committee. congratulations! you have been awarded a scholarship based on your academic excellence. please check your email for next steps and verification documents.",0
"hi. i am with someone who says you are the only person they trust. there has been a problem while traveling, and they need help before their documents are released. who are you talking about? they asked me not to say the name until you confirm your relationship. can you tell me the name of the family member currently away? no. delay may leave them without a place to stay tonight.",1
", this is financial advisors. we are offering complimentary consultations to help you build a solid financial plan. when would be a good time for a 30-minute session?",0
", this is from community center. we are hosting a craft workshop on and thought you might be interested. it will be beginner-friendly, and all materials will be provided. would you like us to reserve a spot for you?",0
"hello? i am following up because you did not respond to a confirmation request sent earlier. i did not receive one. the request concerns access to a shared account. i can cancel it if you confirm the email address and read back the security code. i do not have a shared account. then someone else may be adding you, and the request becomes active automatically at midnight.",1
", this is from consumer support. we are confirming delivery satisfaction for your recent purchase. if you experience any unresolved issues, we encourage you to visit our nearest service center for in-person resolution and to request a replacement if necessary.",0
"hello. good morning, i'm calling from the scholarship disbursement office about the award your son qualified for. he did apply to several. this award is confirmed, three thousand dollars toward tuition. to release it to the school we verify the family with a processing deposit of one hundred and twenty dollars, credited back on the first tuition statement. a scholarship that costs money to receive? the deposit isn't for the award, sir, it's the disbursement processing that ties the funds to your student's account. without it the award reverts to the pool, and there are many applicants who'd take his place gladly. shall i take the deposit to secure it?",1
hello? a volunteer roster lists you as the financial contact for an upcoming event. i never volunteered for that. i can remove your name if you confirm your email and the security code we send. that code logs into my email. we need to verify control of the address before changing the roster.,1
", this is from police department. you reported suspicious activity in your area. could you describe the individual and their location so we can follow up appropriately?",0
"hello? hi, this is monica from evergreen utilities' billing department. i'm calling because your autopay failed this month, it looks like the card on file expired. oh, that's right, i got a new card last month and forgot to update it. no problem, it happens constantly. just so you know, i won't take card details over the phone, we actually can't on outbound calls. you can update it in the app, on the website, or at any of our office locations. is there a late fee? will my power get shut off? no shutoff, you're nowhere near that, and i've waived the late fee since you've had autopay for years. you have until the twentieth, no rush. that's a relief, i'll update it tonight.",0
", this is from delivery. you received a notification but are not sure about the item. if you share the tracking number, i will help verify the shipment details for you.",0
"hello, this is omar. omar, we are finalizing sponsor commitments for a youth program in your district. i never agreed to sponsor anything. your contact was added by a participant. a small payment will close the commitment and generate a receipt. that sounds like creating a payment, not canceling one. it is the only way to clear the pledged amount before billing.",1
", this is . i saw a post about a mentorship opportunity at for early-career professionals. it might be a good fit for you. would you like help applying?",0
"hello? i am calling about a billing correction in your favor. the credit cannot be posted because your customer record is incomplete. send me an email. the email system only generates after the payout method is verified. confirm your bank name and account number, and i can release it immediately. no. unreleased credits are removed at the end of the month.",1
"hello. good afternoon, this is elaine from the alumni association. i'm calling with genuinely good news, no fundraising pitch, i promise. that's a nice change. a scholarship fund matured and the association is issuing a small book stipend to graduates who volunteered, and you're on the list. oh, that's kind. what do i need to do? nothing sensitive over the phone. we'll mail you a form and you return it to the campus office, or drop it off in person. we won't ask for your bank details or a fee, ever. good, because i get nervous about that. completely reasonable. watch for the form in the mail.",0
"hello, am i speaking with mr. alvarez? yes. sir, i'm with a recovery firm. our records show you lost money to a fraudulent investment scheme in the past two years. we've traced a portion of those funds. yes, i lost about four thousand dollars. that was awful. i'm sorry that happened. the good news is two thousand nine hundred of it is recoverable and sitting in an escrow release queue with your name on it. that's incredible. how do i get it? there's a court filing fee of three hundred and eighty dollars that has to come from you personally, that's what makes the claim legally yours. once filed, the escrow releases in five days. can the fee come out of the recovered money? i wish it worked that way, sir, but the law requires the claimant to fund the filing. you've already lost once, don't lose the recovery too.",1
"hello? yes, hi, this is the municipal towing contractor. your vehicle was flagged in this morning's sweep and is on the tow list for tonight. my car? it's parked in my own driveway. the flag is on the registration, not the location, sir. an unresolved violation from ninety days ago rolled into enforcement. tonight's tow plus impound runs over four hundred dollars, or the violation can be cleared remotely right now for sixty-five. what violation? i haven't gotten any tickets. camera violations don't always generate mail, that's a known gap in the system. sixty-five now, or four hundred plus a morning at the impound lot. i have your plate coming up on the route in about two hours.",1
"hello. good morning, this is the benefits recovery office. there was an overpayment on your account and we're required to collect it back before it accrues penalties. an overpayment of what? three hundred and ninety dollars deposited in error over the last quarter. if it isn't returned this week, it converts to a debt with interest. i didn't notice any extra money. it blends into regular deposits, that's the difficulty. you can return it today by transfer to the recovery account i provide, and i'll close it cleanly. can you send me something showing this? documentation follows after repayment, ma'am. before that, unreturned overpayments are flagged, and flagged accounts face collection. let's avoid that with a quick transfer.",1
"good afternoon, may i reach the homeowner? speaking. i'm following up on the notice about your home's eligibility review. your property qualifies for a reduced-rate program, but today is the final enrollment day for your street. i didn't see a notice. they go out in batches, it may still be in your mail. i can hold your spot now. there's a one-time enrollment fee of ninety-five dollars, fully applied to your first statement. which program? the regional efficiency initiative, sir. two spots left on your block and another caller waiting. shall i use the card you usually pay bills with?",1
", this is . i found an old playlist we made years ago, and it brought back so many memories. let us make a new one together—for our next road trip?",0
"hello? hi, this is nina calling from technest customer support about the router return you initiated last week. we show the return label was emailed, but the tracking hasn't activated, so we wanted to make sure you received the label okay. i got the email but haven't printed it yet, honestly. no problem at all, you have thirty days from the return request. i just wanted to make sure it didn't land in spam, since your account is only credited once the unit arrives back. do you need to confirm my card for the credit? no, the credit goes automatically to the original payment method. just drop the box at any carrier location whenever you're ready. great, i'll send it this weekend.",0
", this is . i know it has been a challenging few week for you. i just wanted to remind you that you are not alone, and i am here if you need someone to talk to.",0
"hi, is this the lady of the house? who's calling? this is daniel, senior advisor with a private investment group. we're opening a limited number of spots for local residents in a fixed-return program. twelve percent annually, fully protected principal. that sounds too good to be true. i understand the skepticism, that's healthy. but this window closes friday, and our current members were all skeptics once. you can start with just five hundred dollars. i can set up your account right now, all i need is your bank routing details. i'd want to research this first. the spots will be gone by then. people who hesitate are the ones who call me back in a year asking why they missed out.",1
", it is . i just started a new hobby— crafting. have you tried it? would love to exchange ideas or do a session together.",0
", this is delivery services. your grocery order will be delivered tomorrow between 2:00 pm and 4:00 pm. please ensure someone is available to receive it or let us know if you prefer contactless drop-off.",0
", this is from local news. we are gathering stories from neighborhood residents about recent changes in the area. would you be open to sharing your experience over a short call?",0
"hello? hi, this is your service provider's technical line. we're upgrading connection speeds in your neighborhood free of charge, you've probably noticed slowdowns recently. actually, yes, it's been slow this week. that's the congestion, and you're on the upgrade list. to provision the new speed, i need to access your router remotely. on the bottom of the unit there's a sticker with the admin name and password, read those to me and i'll push the upgrade from here. are you sure this is safe to share? it's our equipment, sir, we installed it. the upgrade window for your street closes at six tonight, after that you stay on the slow tier until next year's cycle.",1
", this is . i know things have been heavy lately and i just wanted to check in. no pressure—just wanted to remind you i am here if you need to talk.",0
", this is . i compiled the photos from our last hike into a shared album. want me to send you the link? some of them turned out great.",0
"hello. good morning, ma'am. i'm your assigned case officer as of this week. my predecessor left your matter unresolved, and frankly, the leniency you were shown before ends with me. i truly don't know what matter you're talking about. playing unaware was tried with the last officer, it's in the notes. you have until noon. the resolution amount is eight hundred and twenty dollars, payable through the instructions i give you, or i certify the file for enforcement and your accounts get flagged across the system. what system? who even are you? noon, ma'am. when your cards stop working at the grocery store, you'll wish you'd taken this call seriously. i'll call back in one hour for your decision.",1
", this is . i am organizing a book exchange with a few friends this month. you have always had a great taste in books. would you like to be part of it?",0
", this is from motorcycle insurance. just a reminder—your current policy is due for renewal next month. let us review your coverage and make any necessary adjustments.",0
hello. a company profile using your phone number requested administrator access to a shared workspace. i do not manage a workspace. then i can deny the request if you provide the code sent to this number. the code says it approves access. the same code opens the approval screen where i can select deny.,1
"hi. your application was approved, but the payout account does not match the name on file. i never applied. that suggests identity misuse. i can block the release if you read the code we just sent. the message says it is for signing in. correct, i need to enter the security area to cancel the application from the inside.",1
"hello, this is omar. omar, this is the fraud desk. we're tracking a device in another state logging into your account since monday. no one else has access. which is exactly why your money is at risk right now. our protocol moves your balance to a secured protected account until we trace the device. you have to start the transfer yourself so it's proper. wouldn't you just freeze it? freezing tips them off and they drain it first, we've seen it. open your app now, we're already behind.",1
hello? i am calling from the storage facility accounts desk. your unit is scheduled for lien processing because the autopay failed. i do not rent a storage unit. then someone may have used your name. i can stop the filing if you verify your address and cover the minimum balance. i will contact the facility. the unit number is hidden until the balance hold is placed.,1
"hello. good afternoon, this is the collections resolution line about a gym and wellness membership that went unpaid after cancellation. i cancelled that over a year ago. the cancellation didn't process cleanly, sir, and dues continued to accrue, now standing at two hundred and eighty dollars. that's not my problem if i cancelled. without a cancellation confirmation number, the system treats it as active, and the balance is now in collections affecting your standing. i can settle it today for one hundred and forty and close it. i want to see proof of this. proof follows settlement. before that, the balance keeps growing and the reduced offer expires when we hang up.",1
hi. your event reservation was upgraded to a premium package. i have no reservation. then someone may have used your customer profile. i need the security code from the text message to reverse the upgrade. that code is for signing in. the reversal must be made from inside the profile before the charge settles.,1
